date,label,trend_up,drawdown,vix10,hy_oas,stress,sahm_gap,recession,stress_basis
1998-01-02,BOOM,1,0.0089,27.29,3.02,1,-0.07,0,vix+credit
1998-01-09,STALL,1,0.0570,25.77,3.16,1,-0.07,0,vix+credit
1998-01-16,BOOM,1,0.0226,25.18,3.01,1,-0.07,0,vix+credit
1998-01-23,BOOM,1,0.0266,24.14,2.90,1,-0.07,0,vix+credit
1998-01-30,BOOM,1,0.0053,22.37,2.98,1,-0.07,0,vix+credit
1998-02-06,BOOM,1,0.0000,21.58,2.93,1,-0.07,0,vix+credit
1998-02-13,BOOM,1,0.0040,20.65,2.97,1,-0.03,0,vix+credit
1998-02-20,BOOM,1,0.0000,20.20,2.91,1,-0.03,0,vix+credit
1998-02-27,BOOM,1,0.0000,19.33,2.88,0,-0.03,0,vix+credit
1998-03-06,BOOM,1,0.0000,19.20,2.85,0,-0.03,0,vix+credit
1998-03-13,BOOM,1,0.0012,19.34,2.91,0,0.00,0,vix+credit
1998-03-20,BOOM,1,0.0000,18.74,2.84,0,0.00,0,vix+credit
1998-03-27,BOOM,1,0.0092,20.12,2.73,1,0.00,0,vix+credit
1998-04-03,BOOM,1,0.0000,22.54,2.94,1,0.00,0,vix+credit
1998-04-09,BOOM,1,0.0107,23.03,2.86,1,0.00,0,vix+credit
1998-04-17,BOOM,1,0.0000,22.07,2.85,1,0.00,0,vix+credit
1998-04-24,BOOM,1,0.0200,21.04,2.81,1,0.00,0,vix+credit
1998-05-01,BOOM,1,0.0084,21.59,2.98,1,0.00,0,vix+credit
1998-05-08,BOOM,1,0.0198,22.21,2.95,1,0.00,0,vix+credit
1998-05-15,BOOM,1,0.0193,21.11,2.97,1,-0.10,0,vix+credit
1998-05-22,BOOM,1,0.0178,20.29,3.01,1,-0.10,0,vix+credit
1998-05-29,BOOM,1,0.0351,20.75,3.05,1,-0.10,0,vix+credit
1998-06-05,BOOM,1,0.0148,21.44,3.16,1,-0.10,0,vix+credit
1998-06-12,BOOM,1,0.0280,21.76,3.26,1,-0.07,0,vix+credit
1998-06-19,BOOM,1,0.0264,22.69,3.28,1,-0.07,0,vix+credit
1998-06-26,BOOM,1,0.0000,21.97,3.28,1,-0.07,0,vix+credit
1998-07-02,BOOM,1,0.0019,19.86,3.41,0,-0.07,0,vix+credit
1998-07-10,BOOM,1,0.0018,18.55,3.38,0,-0.07,0,vix+credit
1998-07-17,BOOM,1,0.0000,17.84,3.29,0,-0.07,0,vix+credit
1998-07-24,BOOM,1,0.0387,19.10,3.30,0,-0.07,0,vix+credit
1998-07-31,STALL,1,0.0557,22.44,3.38,1,-0.07,0,vix+credit
1998-08-07,STALL,1,0.0820,26.27,3.55,1,-0.07,0,vix+credit
1998-08-14,DECLINE,1,0.1045,29.56,3.78,1,0.07,0,vix+credit
1998-08-21,STALL,1,0.0889,30.56,4.09,2,0.07,0,vix+credit
1998-08-28,DECLINE,0,0.1345,32.35,4.87,2,0.07,0,vix+credit
1998-09-04,DECLINE,0,0.1794,37.37,5.36,2,0.07,0,vix+credit
1998-09-11,CRISIS,0,0.1497,40.85,5.70,3,0.10,0,vix+credit
1998-09-18,DECLINE,0,0.1404,39.89,5.79,2,0.10,0,vix+credit
1998-09-25,DECLINE,0,0.1197,36.58,5.76,2,0.10,0,vix+credit
1998-10-02,DECLINE,0,0.1552,37.27,6.11,2,0.10,0,vix+credit
1998-10-09,CRISIS,0,0.1705,41.13,6.32,3,0.10,0,vix+credit
1998-10-16,CRISIS,0,0.1098,40.29,6.78,3,0.13,0,vix+credit
1998-10-23,DECLINE,0,0.0978,35.07,6.37,2,0.13,0,vix+credit
1998-10-30,STALL,1,0.0742,31.86,6.36,2,0.13,0,vix+credit
1998-11-06,BOOM,1,0.0385,28.94,5.95,1,0.13,0,vix+credit
1998-11-13,STALL,1,0.0514,27.71,5.73,1,0.13,0,vix+credit
1998-11-20,BOOM,1,0.0195,27.50,5.45,1,0.13,0,vix+credit
1998-11-27,BOOM,1,0.0000,25.03,5.34,1,0.13,0,vix+credit
1998-12-04,BOOM,1,0.0131,24.23,5.53,1,0.13,0,vix+credit
1998-12-11,BOOM,1,0.0217,26.11,5.56,1,0.10,0,vix+credit
1998-12-18,BOOM,1,0.0036,27.44,5.63,1,0.10,0,vix+credit
1998-12-24,BOOM,1,0.0018,25.97,5.39,1,0.10,0,vix+credit
1998-12-31,BOOM,1,0.0101,23.48,5.66,1,0.10,0,vix+credit
1999-01-08,BOOM,1,0.0000,23.65,5.41,1,0.10,0,vix+credit
1999-01-15,BOOM,1,0.0250,26.75,5.62,1,0.03,0,vix+credit
1999-01-22,BOOM,1,0.0391,28.99,5.59,1,0.03,0,vix+credit
1999-01-29,BOOM,1,0.0000,29.44,5.53,1,0.03,0,vix+credit
1999-02-05,BOOM,1,0.0314,28.73,5.36,1,0.03,0,vix+credit
1999-02-12,BOOM,1,0.0387,29.21,5.24,1,-0.03,0,vix+credit
1999-02-19,BOOM,1,0.0316,29.90,5.23,1,-0.03,0,vix+credit
1999-02-26,BOOM,1,0.0323,28.53,5.21,1,-0.03,0,vix+credit
1999-03-05,BOOM,1,0.0033,27.28,5.28,1,-0.03,0,vix+credit
1999-03-12,BOOM,1,0.0024,26.09,5.29,1,-0.03,0,vix+credit
1999-03-19,BOOM,1,0.0131,24.80,5.21,1,0.00,0,vix+credit
1999-03-26,BOOM,1,0.0256,25.16,5.18,1,0.00,0,vix+credit
1999-04-01,BOOM,1,0.0173,24.32,5.11,1,0.00,0,vix+credit
1999-04-09,BOOM,1,0.0000,22.76,5.16,1,0.00,0,vix+credit
1999-04-16,BOOM,1,0.0292,22.94,4.96,1,-0.07,0,vix+credit
1999-04-23,BOOM,1,0.0014,23.76,4.93,1,-0.07,0,vix+credit
1999-04-30,BOOM,1,0.0203,24.16,4.76,1,-0.07,0,vix+credit
1999-05-07,BOOM,1,0.0131,24.92,4.62,1,-0.07,0,vix+credit
1999-05-14,BOOM,1,0.0218,25.80,4.66,1,0.00,0,vix+credit
1999-05-21,BOOM,1,0.0273,25.87,4.77,1,0.00,0,vix+credit
1999-05-28,BOOM,1,0.0481,26.61,4.74,1,0.00,0,vix+credit
1999-06-04,BOOM,1,0.0291,26.45,4.70,1,0.00,0,vix+credit
1999-06-11,STALL,1,0.0541,25.08,4.60,1,-0.07,0,vix+credit
1999-06-18,BOOM,1,0.0181,24.14,4.73,1,-0.07,0,vix+credit
1999-06-25,BOOM,1,0.0382,22.82,4.60,1,-0.07,0,vix+credit
1999-07-02,BOOM,1,0.0000,21.42,4.79,1,-0.07,0,vix+credit
1999-07-09,BOOM,1,0.0000,20.56,4.78,1,-0.07,0,vix+credit
1999-07-16,BOOM,1,0.0000,19.34,4.79,1,0.03,0,vix+credit
1999-07-23,BOOM,1,0.0436,20.42,4.77,1,0.03,0,vix+credit
1999-07-30,STALL,1,0.0635,22.89,4.81,1,0.03,0,vix+credit
1999-08-06,STALL,1,0.0835,25.31,4.74,1,0.03,0,vix+credit
1999-08-13,STALL,1,0.0642,26.17,4.78,1,0.03,0,vix+credit
1999-08-20,STALL,1,0.0579,24.42,4.89,1,0.03,0,vix+credit
1999-08-27,BOOM,1,0.0497,22.43,4.93,1,0.03,0,vix+credit
1999-09-03,BOOM,1,0.0434,22.65,4.99,1,0.03,0,vix+credit
1999-09-10,BOOM,1,0.0473,23.17,5.01,1,0.03,0,vix+credit
1999-09-17,STALL,1,0.0588,23.30,5.07,1,0.03,0,vix+credit
1999-09-24,STALL,0,0.0997,25.03,5.26,1,0.03,0,vix+credit
1999-10-01,STALL,0,0.0958,25.98,5.06,1,0.03,0,vix+credit
1999-10-08,STALL,1,0.0583,24.47,5.00,1,0.03,0,vix+credit
1999-10-15,DECLINE,0,0.1208,23.96,4.94,1,0.00,0,vix+credit
1999-10-22,STALL,0,0.0826,24.85,4.93,1,0.00,0,vix+credit
1999-10-29,BOOM,1,0.0394,23.99,5.17,1,0.00,0,vix+credit
1999-11-05,BOOM,1,0.0342,22.86,5.16,1,0.00,0,vix+credit
1999-11-12,BOOM,1,0.0160,22.36,5.18,1,-0.07,0,vix+credit
1999-11-19,BOOM,1,0.0021,21.39,5.05,1,-0.07,0,vix+credit
1999-11-26,BOOM,1,0.0058,20.85,4.97,1,-0.07,0,vix+credit
1999-12-03,BOOM,1,0.0000,21.38,4.91,1,-0.07,0,vix+credit
1999-12-10,BOOM,1,0.0113,21.67,4.88,1,-0.07,0,vix+credit
1999-12-17,BOOM,1,0.0086,21.57,4.72,1,-0.03,0,vix+credit
1999-12-23,BOOM,1,0.0000,22.15,4.66,1,-0.03,0,vix+credit
1999-12-31,BOOM,1,0.0000,22.99,4.76,1,-0.03,0,vix+credit
2000-01-07,BOOM,1,0.0189,24.36,4.86,1,-0.03,0,vix+credit
2000-01-14,BOOM,1,0.0028,23.35,4.77,1,-0.07,0,vix+credit
2000-01-21,BOOM,1,0.0190,21.59,4.73,1,-0.07,0,vix+credit
2000-01-28,STALL,1,0.0742,22.52,4.80,1,-0.07,0,vix+credit
2000-02-04,BOOM,1,0.0305,23.49,4.87,1,-0.07,0,vix+credit
2000-02-11,STALL,1,0.0559,22.95,4.81,1,-0.03,0,vix+credit
2000-02-18,STALL,0,0.0838,23.44,4.90,1,-0.03,0,vix+credit
2000-02-25,STALL,0,0.0925,24.37,5.07,1,-0.03,0,vix+credit
2000-03-03,BOOM,1,0.0409,23.53,5.13,1,-0.03,0,vix+credit
2000-03-10,STALL,1,0.0505,22.30,5.16,1,-0.03,0,vix+credit
2000-03-17,BOOM,1,0.0033,22.58,5.41,1,0.00,0,vix+credit
2000-03-24,BOOM,1,0.0000,22.45,5.47,1,0.00,0,vix+credit
2000-03-31,BOOM,1,0.0189,23.48,5.75,1,0.00,0,vix+credit
2000-04-07,BOOM,1,0.0073,25.42,5.90,1,0.00,0,vix+credit
2000-04-14,DECLINE,0,0.1119,27.62,5.92,1,0.00,0,vix+credit
2000-04-20,STALL,1,0.0608,27.74,5.85,1,0.00,0,vix+credit
2000-04-28,BOOM,1,0.0491,27.34,5.71,1,0.00,0,vix+credit
2000-05-05,STALL,1,0.0621,27.63,5.73,1,0.00,0,vix+credit
2000-05-12,STALL,1,0.0697,28.51,5.78,1,-0.07,0,vix+credit
2000-05-19,STALL,1,0.0789,26.34,5.89,1,-0.07,0,vix+credit
2000-05-26,DECLINE,0,0.0978,24.78,6.18,2,-0.07,0,vix+credit
2000-06-02,STALL,1,0.0329,24.18,6.21,2,-0.07,0,vix+credit
2000-06-09,STALL,1,0.0462,22.87,6.12,2,-0.07,0,vix+credit
2000-06-16,STALL,1,0.0412,21.98,6.19,2,-0.03,0,vix+credit
2000-06-23,STALL,1,0.0563,21.31,5.99,1,-0.03,0,vix+credit
2000-06-30,STALL,1,0.0477,21.02,6.17,2,-0.03,0,vix+credit
2000-07-07,STALL,1,0.0318,20.73,6.20,2,-0.03,0,vix+credit
2000-07-14,STALL,1,0.0114,20.05,6.06,2,0.00,0,vix+credit
2000-07-21,STALL,1,0.0309,19.66,6.11,2,0.00,0,vix+credit
2000-07-28,DECLINE,0,0.0704,19.62,6.15,2,0.00,0,vix+credit
2000-08-04,STALL,1,0.0422,19.93,6.38,2,0.00,0,vix+credit
2000-08-11,STALL,1,0.0364,19.46,6.33,2,0.07,0,vix+credit
2000-08-18,STALL,1,0.0234,18.31,6.40,2,0.07,0,vix+credit
2000-08-25,STALL,1,0.0138,17.42,6.42,2,0.07,0,vix+credit
2000-09-01,STALL,1,0.0044,17.13,6.48,2,0.07,0,vix+credit
2000-09-08,STALL,1,0.0216,18.05,6.32,2,0.07,0,vix+credit
2000-09-15,STALL,1,0.0404,18.81,6.30,2,0.10,0,vix+credit
2000-09-22,STALL,1,0.0515,19.27,6.50,2,0.10,0,vix+credit
2000-09-29,DECLINE,0,0.0595,20.56,6.72,2,0.10,0,vix+credit
2000-10-06,DECLINE,0,0.0776,21.34,6.87,2,0.10,0,vix+credit
2000-10-13,DECLINE,0,0.1004,24.19,7.31,2,0.07,0,vix+credit
2000-10-20,DECLINE,0,0.0855,26.62,7.59,2,0.07,0,vix+credit
2000-10-27,DECLINE,0,0.0968,26.34,7.62,2,0.07,0,vix+credit
2000-11-03,DECLINE,0,0.0660,25.17,7.75,2,0.07,0,vix+credit
2000-11-10,DECLINE,0,0.1057,25.18,7.85,2,0.03,0,vix+credit
2000-11-17,DECLINE,0,0.1046,26.27,7.99,2,0.03,0,vix+credit
2000-11-24,CRISIS,0,0.1216,26.82,8.36,3,0.03,0,vix+credit
2000-12-01,CRISIS,0,0.1389,27.18,8.98,3,0.03,0,vix+credit
2000-12-08,CRISIS,0,0.1032,26.48,9.09,3,0.03,0,vix+credit
2000-12-15,CRISIS,0,0.1410,24.90,8.88,3,-0.03,0,vix+credit
